epoch,participant,root_weight,total_network_weight,actual_reward_ngonka,expected_reward_ngonka,loss_ngonka,loss_gonka,claimed,exclusion_height,exclusion_reason,participant_status_at_exclusion,confirmation_ratio,confirmation_ratio_percent,alpha_threshold,ratio_below_alpha,confirmation_weight_before_exclusion,confirmation_weight_at_exclusion,confirmation_weight_delta,event_sequence,event_trigger_height,qwen_submitted_count,qwen_valid_weight,qwen_valid_weight_percent,qwen_result,kimi_submitted_count,kimi_valid_weight,kimi_valid_weight_percent,kimi_result,kimi_preserved_participants,max_single_preserved_kimi_weight,max_single_preserved_kimi_weight_percent,case3_like_signature,signature_reason
269,gonka14g78ez2zy08k8sssue483zmfpgd4qut8zcwlqc,4825,679397,0,2019717031041,2019717031041,2019.717031041,False,4153715,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,7027,0,-7027,0,4153434,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:8322:node1;gonka1007dchuqgdnute4qam70kmn56j2vfw38mhyrqv:5699:node1;gonka1007g0ut3u4wjkay9hegqfev4pj90qgexwskmcw:5473:node1;gonka1007n977a7uda3pd9m6hftw8xcql0tc20m96myu:5499:node1;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:61039:node3;gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5:15496:ml3;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2675:node1,61039,8.9843,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
269,gonka1c6fwzedfsmpu4jnjekv4cn7mvr7x7fuqd6uqt9,9949,679397,0,4164593728877,4164593728877,4164.593728877,False,4153715,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,14492,0,-14492,0,4153434,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:8322:node1;gonka1007dchuqgdnute4qam70kmn56j2vfw38mhyrqv:5699:node1;gonka1007g0ut3u4wjkay9hegqfev4pj90qgexwskmcw:5473:node1;gonka1007n977a7uda3pd9m6hftw8xcql0tc20m96myu:5499:node1;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:61039:node3;gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5:15496:ml3;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2675:node1,61039,8.9843,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
269,gonka1mmlyd5xxu5l68yx8wzclrkxkxvm88mhq5tp5s0,4742,679397,0,1984973712165,1984973712165,1984.973712165,False,4153715,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,7720,0,-7720,0,4153434,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:8322:node1;gonka1007dchuqgdnute4qam70kmn56j2vfw38mhyrqv:5699:node1;gonka1007g0ut3u4wjkay9hegqfev4pj90qgexwskmcw:5473:node1;gonka1007n977a7uda3pd9m6hftw8xcql0tc20m96myu:5499:node1;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:61039:node3;gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5:15496:ml3;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2675:node1,61039,8.9843,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
269,gonka1ujnc662v6g69jm6fgxnr79a2m7ehzeut059239,18787,679397,0,7864129297861,7864129297861,7864.129297861,False,4165142,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,30586,0,-30586,5,4164861,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:8322:node1;gonka1007dchuqgdnute4qam70kmn56j2vfw38mhyrqv:5699:node1;gonka1007g0ut3u4wjkay9hegqfev4pj90qgexwskmcw:5473:node1;gonka1007n977a7uda3pd9m6hftw8xcql0tc20m96myu:5499:node1;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:61039:node3;gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5:15496:ml3;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2675:node1,61039,8.9843,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
270,gonka1zktn8j65wlys8a8e38hqhf4y3x6m4x04zskkrx,2908,717467,0,1152134062671,1152134062671,1152.134062671,False,4173242,failed_confirmation_poc,INACTIVE,0.1315387990938917,13.1539,0.5,True,3061,366,-2695,2,4172961,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:13727:node1;gonka1007dchuqgdnute4qam70kmn56j2vfw38mhyrqv:16591:node1;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:57259:node4;gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5:19891:ml1;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2594:node1;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:4925:node218;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:7764:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:65292:la-ey-kimi-1,65292,9.1003,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
270,gonka1xwkesaxvdadh9wt9yyladu0r260s7whklcktds,4853,717467,0,1922732670613,1922732670613,1922.732670613,False,4173242,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,6714,0,-6714,2,4172961,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:13727:node1;gonka1007dchuqgdnute4qam70kmn56j2vfw38mhyrqv:16591:node1;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:57259:node4;gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5:19891:ml1;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2594:node1;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:4925:node218;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:7764:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:65292:la-ey-kimi-1,65292,9.1003,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
270,gonka125n6kr5gvdup0lndfkps7t6rd6592panhrg3np,1284,717467,0,508713939638,508713939638,508.713939638,False,4168878,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,1928,0,-1928,0,4168597,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:13727:node1;gonka1007dchuqgdnute4qam70kmn56j2vfw38mhyrqv:16591:node1;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2594:node1;gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2:13163:mlnode-201;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:7764:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:65292:la-ey-kimi-1;gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5:4352:node2-4xB200;gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg:107025:k201,107025,14.9171,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
270,gonka1mmlyd5xxu5l68yx8wzclrkxkxvm88mhq5tp5s0,3735,717467,0,1479787044042,1479787044042,1479.787044042,False,4173242,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,5609,0,-5609,2,4172961,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:13727:node1;gonka1007dchuqgdnute4qam70kmn56j2vfw38mhyrqv:16591:node1;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:57259:node4;gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5:19891:ml1;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2594:node1;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:4925:node218;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:7764:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:65292:la-ey-kimi-1,65292,9.1003,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
271,gonka1qu9mna5xlvlnw9455ygtjq92wuzkzm237w8l08,1072,796030,0,382621707147,382621707147,382.621707147,False,4190619,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,1919,0,-1919,3,4190338,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:16825:node1;gonka1007g0ut3u4wjkay9hegqfev4pj90qgexwskmcw:20159:node1;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:49884:node2;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:3173:node1;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:5962:node218;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:9194:node217;gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg:114702:k303;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:110975:s1-8b300-12,114702,14.4093,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
271,gonka1yal0ysgzc860zt3y8cds8656tnueusgymftvkw,6080,796030,0,2170093264420,2170093264420,2170.093264420,False,4190619,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,7354,0,-7354,3,4190338,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:16825:node1;gonka1007g0ut3u4wjkay9hegqfev4pj90qgexwskmcw:20159:node1;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:49884:node2;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:3173:node1;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:5962:node218;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:9194:node217;gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg:114702:k303;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:110975:s1-8b300-12,114702,14.4093,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
271,gonka1xwkesaxvdadh9wt9yyladu0r260s7whklcktds,5814,796030,0,2075151684101,2075151684101,2075.151684101,False,4186097,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,6512,0,-6512,1,4185816,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka1007dchuqgdnute4qam70kmn56j2vfw38mhyrqv:20601:node3;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:49884:node2;gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5:24532:ml1;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:3173:node1;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:5962:node218;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:80137:la-ey-kimi-1;gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5:4887:node2-4xB200,80137,10.0671,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
271,gonka1c6fwzedfsmpu4jnjekv4cn7mvr7x7fuqd6uqt9,11866,796030,0,4235251097962,4235251097962,4235.251097962,False,4186097,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,14569,0,-14569,1,4185816,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka1007dchuqgdnute4qam70kmn56j2vfw38mhyrqv:20601:node3;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:49884:node2;gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5:24532:ml1;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:3173:node1;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:5962:node218;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:80137:la-ey-kimi-1;gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5:4887:node2-4xB200,80137,10.0671,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
271,gonka16xa2sdc8qe2289nzr4e6vmdyzlke8g8fn8e75s,390,796030,0,139200061369,139200061369,139.200061369,False,4184667,failed_confirmation_poc,INACTIVE,0.3309429767530519,33.0943,0.5,True,2297,691,-1606,0,4184386,2125,622966,78.2591,pass_weight,0,0,0.0000,no_submission,gonka1007dchuqgdnute4qam70kmn56j2vfw38mhyrqv:20601:node3;gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5:24532:ml1;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:5962:node218;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:9194:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:80137:la-ey-kimi-1;gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5:4887:node2-4xB200;gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg:114702:k303,114702,14.4093,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
271,gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2,13787,796030,0,4920900631013,4920900631013,4920.900631013,False,4184667,failed_confirmation_poc,INACTIVE,0.0354504510802494,3.5450,0.5,True,14399,464,-13935,0,4184386,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka1007dchuqgdnute4qam70kmn56j2vfw38mhyrqv:20601:node3;gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5:24532:ml1;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:5962:node218;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:9194:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:80137:la-ey-kimi-1;gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5:4887:node2-4xB200;gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg:114702:k303,114702,14.4093,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
271,gonka1ujnc662v6g69jm6fgxnr79a2m7ehzeut059239,3850,796030,0,1374154451976,1374154451976,1374.154451976,False,4190619,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,4529,0,-4529,3,4190338,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:16825:node1;gonka1007g0ut3u4wjkay9hegqfev4pj90qgexwskmcw:20159:node1;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:49884:node2;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:3173:node1;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:5962:node218;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:9194:node217;gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg:114702:k303;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:110975:s1-8b300-12,114702,14.4093,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
272,gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg,65281,823183,0,22521036302544,22521036302544,22521.036302544,False,4209967,failed_confirmation_poc,INACTIVE,0.4025727135404508,40.2573,0.5,True,44078,27426,-16652,3,4209686,0,0,0.0000,no_submission,23872,748261,90.8985,pass_weight,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:17297:node1;gonka1007g0ut3u4wjkay9hegqfev4pj90qgexwskmcw:20981:node3;gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5:11782:ml1;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:6116:node218;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:11742:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:82396:la-ey-kimi-1;gonka1mmlyd5xxu5l68yx8wzclrkxkxvm88mhq5tp5s0:12565:node606,82396,10.0094,False,"zero_reward,ratio_below_alpha,kimi_submitted,kimi_preserved_power_present"
272,gonka1qu9mna5xlvlnw9455ygtjq92wuzkzm237w8l08,963,823183,0,332221595247,332221595247,332.221595247,False,4202574,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,1919,0,-1919,0,4202293,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:17297:node1;gonka1007g0ut3u4wjkay9hegqfev4pj90qgexwskmcw:20981:node3;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:41491:node4;gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5:11782:ml1;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:3255:node1;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:6116:node218;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:82396:la-ey-kimi-1,82396,10.0094,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
272,gonka1ym3np7guxart483yfdxnlztuazx22cjt0e4a2p,23298,823183,0,8037485696859,8037485696859,8037.485696859,False,4202574,failed_confirmation_poc,INACTIVE,0.1906037937018298,19.0604,0.5,True,24524,4249,-20275,0,4202293,13056,792893,96.3204,pass_weight,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:17297:node1;gonka1007g0ut3u4wjkay9hegqfev4pj90qgexwskmcw:20981:node3;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:41491:node4;gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5:11782:ml1;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:3255:node1;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:6116:node218;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:82396:la-ey-kimi-1,82396,10.0094,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
272,gonka1fvly5jrewyjmjfgwah3khy9rttq4cqajcesv9p,1059,823183,0,365340258948,365340258948,365.340258948,False,4202574,failed_confirmation_poc,INACTIVE,0.2873716456026213,28.7372,0.5,True,1114,291,-823,0,4202293,896,794373,96.5002,pass_weight,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:17297:node1;gonka1007g0ut3u4wjkay9hegqfev4pj90qgexwskmcw:20981:node3;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:41491:node4;gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5:11782:ml1;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:3255:node1;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:6116:node218;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:82396:la-ey-kimi-1,82396,10.0094,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
272,gonka1nku7u6d5mz80h35ty8ydeh0k5xydesvt9w0vjr,426,823183,0,146964070171,146964070171,146.964070171,False,4202574,failed_confirmation_poc,INACTIVE,0.1962287210365091,19.6229,0.5,True,2506,447,-2059,0,4202293,1375,793001,96.3335,pass_weight,0,0,0.0000,no_submission,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau:17297:node1;gonka1007g0ut3u4wjkay9hegqfev4pj90qgexwskmcw:20981:node3;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:41491:node4;gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5:11782:ml1;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:3255:node1;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:6116:node218;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:82396:la-ey-kimi-1,82396,10.0094,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
272,gonka1mmlyd5xxu5l68yx8wzclrkxkxvm88mhq5tp5s0,12565,823183,0,4334750097907,4334750097907,4334.750097907,False,4208409,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,14744,0,-14744,2,4208128,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka1007dchuqgdnute4qam70kmn56j2vfw38mhyrqv:21124:node3;gonka1007g0ut3u4wjkay9hegqfev4pj90qgexwskmcw:20981:node3;gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:41491:node4;gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5:11782:ml1;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:3255:node1;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:11742:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:82396:la-ey-kimi-1,82396,10.0094,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
273,gonka1zktn8j65wlys8a8e38hqhf4y3x6m4x04zskkrx,8069,758715,0,3018788733411,3018788733411,3018.788733411,False,4215708,failed_confirmation_poc,INACTIVE,0.3157608599255127,31.5761,0.5,True,10669,3062,-7607,0,4215427,8128,558411,73.5996,pass_weight,0,0,0.0000,no_submission,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:38100:node2;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2425:node1;gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2:12402:mlnode-201;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:14162:node218;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:12793:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:32219:la-ey-kimi-1;gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5:4349:node2-4xB200;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:87588:s1-8b300-11;gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg:2378:node1;gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu:98765:s3-8b300-18,98765,13.0174,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
273,gonka1yal0ysgzc860zt3y8cds8656tnueusgymftvkw,9338,758715,0,3493549286478,3493549286478,3493.549286478,False,4215708,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,15004,0,-15004,0,4215427,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:38100:node2;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2425:node1;gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2:12402:mlnode-201;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:14162:node218;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:12793:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:32219:la-ey-kimi-1;gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5:4349:node2-4xB200;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:87588:s1-8b300-11;gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg:2378:node1;gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu:98765:s3-8b300-18,98765,13.0174,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
273,gonka18x5f3q6g0r3n7rgslwq66d2hd6tp5mgxwxnmc3,527,758715,0,197162183976,197162183976,197.162183976,False,4215708,failed_confirmation_poc,INACTIVE,0.0000000000000000,0.0000,0.5,True,554,0,-554,0,4215427,0,0,0.0000,no_submission,0,0,0.0000,no_submission,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:38100:node2;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2425:node1;gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2:12402:mlnode-201;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:14162:node218;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:12793:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:32219:la-ey-kimi-1;gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5:4349:node2-4xB200;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:87588:s1-8b300-11;gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg:2378:node1;gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu:98765:s3-8b300-18,98765,13.0174,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
273,gonka1fvly5jrewyjmjfgwah3khy9rttq4cqajcesv9p,585,758715,0,218861247867,218861247867,218.861247867,False,4215708,failed_confirmation_poc,INACTIVE,0.4901303138443925,49.0130,0.5,True,615,274,-341,0,4215427,832,566480,74.6631,pass_weight,0,0,0.0000,no_submission,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09:38100:node2;gonka15p7s7w2hx0y8095lddd4ummm2y0kwpwljk00aq:2425:node1;gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2:12402:mlnode-201;gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2:14162:node218;gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e:12793:node217;gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr:32219:la-ey-kimi-1;gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5:4349:node2-4xB200;gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv:87588:s1-8b300-11;gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg:2378:node1;gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu:98765:s3-8b300-18,98765,13.0174,False,"zero_reward,ratio_below_alpha,kimi_below_2_3,kimi_preserved_power_present"
